;data;hora;chuva;nivel;vazao diaria
343;2021-05-29;10:00:00;0.0;34.0;21.287894736842098
344;2021-05-29;09:45:00;0.0;35.0;21.287894736842098
345;2021-05-29;09:30:00;0.0;34.0;21.287894736842098
346;2021-05-29;09:15:00;0.0;35.0;21.287894736842098
347;2021-05-29;09:00:00;0.0;35.0;21.287894736842098
348;2021-05-29;08:45:00;0.0;35.0;21.287894736842098
349;2021-05-29;08:30:00;0.0;35.0;21.287894736842098
350;2021-05-29;08:15:00;0.0;35.0;21.287894736842098
351;2021-05-29;08:00:00;0.0;35.0;21.287894736842098
352;2021-05-29;07:45:00;0.0;35.0;21.287894736842098
353;2021-05-29;07:30:00;0.0;35.0;21.287894736842098
354;2021-05-29;07:15:00;0.0;35.0;21.287894736842098
355;2021-05-29;07:00:00;0.0;35.0;21.287894736842098
356;2021-05-29;06:45:00;0.0;35.0;21.287894736842098
357;2021-05-29;06:30:00;0.0;35.0;21.287894736842098
358;2021-05-29;06:15:00;0.0;35.0;21.287894736842098
359;2021-05-29;06:00:00;0.0;35.0;21.287894736842098
360;2021-05-29;05:45:00;0.0;34.0;21.287894736842098
361;2021-05-29;05:30:00;0.0;34.0;21.287894736842098
362;2021-05-29;05:15:00;0.0;35.0;21.287894736842098
363;2021-05-29;05:00:00;0.0;34.0;21.287894736842098
364;2021-05-29;04:45:00;0.0;34.0;21.287894736842098
365;2021-05-29;04:30:00;0.0;34.0;21.287894736842098
366;2021-05-29;04:15:00;0.0;34.0;21.287894736842098
367;2021-05-29;04:00:00;0.0;35.0;21.287894736842098
368;2021-05-29;03:45:00;0.0;34.0;21.287894736842098
369;2021-05-29;03:30:00;0.0;34.0;21.287894736842098
370;2021-05-29;03:15:00;0.0;34.0;21.287894736842098
371;2021-05-29;03:00:00;0.0;34.0;21.287894736842098
372;2021-05-29;02:45:00;0.0;34.0;21.287894736842098
373;2021-05-29;02:30:00;0.0;34.0;21.287894736842098
374;2021-05-29;02:15:00;0.0;34.0;21.287894736842098
375;2021-05-29;02:00:00;0.0;34.0;21.287894736842098
376;2021-05-29;01:45:00;0.0;34.0;21.287894736842098
377;2021-05-29;01:30:00;0.0;34.0;21.287894736842098
378;2021-05-29;01:15:00;0.0;34.0;21.287894736842098
379;2021-05-29;01:00:00;0.0;34.0;21.287894736842098
380;2021-05-29;00:45:00;0.0;34.0;21.287894736842098
381;2021-05-29;00:30:00;0.0;34.0;21.287894736842098
382;2021-05-29;00:15:00;0.0;34.0;21.287894736842098
383;2021-05-29;00:00:00;0.0;34.0;21.287894736842098
384;2021-05-28;23:45:00;0.0;34.0;21.287894736842098
385;2021-05-28;23:30:00;0.0;34.0;21.287894736842098
386;2021-05-28;23:15:00;0.0;34.0;21.287894736842098
387;2021-05-28;23:00:00;0.0;34.0;21.287894736842098
388;2021-05-28;22:45:00;0.0;34.0;21.287894736842098
389;2021-05-28;22:30:00;0.0;34.0;21.287894736842098
390;2021-05-28;22:15:00;0.0;34.0;21.287894736842098
391;2021-05-28;22:00:00;0.0;34.0;21.287894736842098
392;2021-05-28;21:45:00;0.0;34.0;21.287894736842098
393;2021-05-28;21:30:00;0.0;34.0;21.287894736842098
394;2021-05-28;21:15:00;0.0;34.0;21.287894736842098
395;2021-05-28;21:00:00;0.0;34.0;21.287894736842098
